Trip,total_distance,speed,temperature,consumedElectric,slope
1766,2.924725382187075,32.303603319226404,29.57452725250278,3.1707305909,1.0257373284587272
1769,7.207093928830773,34.155500520534254,-0.8861788617886179,4.634147643999995,3.1913001588604737
1771,5.380544167711122,24.32236552732475,0.8855785837651122,6.951210021999998,-4.46051537761274
1778,4.728925812434845,33.91030193577846,11.92686002522068,4.146347045900001,0.0
1779,6.150339927004729,53.660062626003636,33.90497448979592,4.024391174300007,-0.48777791725424635
1781,1.729208782212653,11.625927513590286,-7.5,6.585365295499997,-0.5782991679700034
1782,9.440111627674574,35.43726065544747,27.817427385892117,0.0,-1.0593095075998955
1784,4.527276674898361,27.78806564634159,21.971523178807946,1.9512252807999886,-0.44176668306778505
1788,4.00812883746203,53.61169033144975,22.3681592039801,0.0,1.9959438242672973
1790,3.5283252822028532,42.79905712086339,20.0,2.317075729300001,0.56684116118436
1793,18.59089073071761,22.16922585261117,0.5872427983539095,-47.439025878900004,0.48410805756226394
1795,12.46794423554228,61.31268563561741,24.171755725190838,19.1463394165,0.0
1798,13.037675954484905,34.57853873136037,21.06650093225606,4.756099700900002,2.224322808853377
1799,2.769790753986486,42.84796350029118,-4.653473344103393,4.146339416499998,-8.664914476105258
1804,5.8232250964238155,26.441651609668433,1.0,1.7073211670000035,0.17172614546776224
1808,8.23023837013495,33.3617396063992,3.515355979525361,7.195121765099998,0.0
1814,12.406787055305267,38.21957693183085,13.511058981233244,26.219512939500007,1.289616717743071
1816,2.446318218532337,41.258978660179245,4.2492711370262395,1.707313537600001,12.263326893750737
1817,2.3522573225232435,46.78812874182416,3.9389312977099236,1.2195129394999924,-9.35271825465116
1824,3.418520942868208,25.530281024079347,9.631161971830986,1.9512252807999886,1.4626208478936213
1831,10.854918627744848,32.31485177613469,17.769815668202764,-8.414627075200002,3.0400964882088553
1832,2.269676151646341,37.41281701062647,26.356815578465064,2.439018249500009,-7.049463857825787
1835,6.475785937537206,28.00848947340723,-3.243313201035375,6.219512939499992,-1.544214107207361
1838,5.2290201482125624,23.252600747106168,-2.055295950155763,2.926826477000006,-1.9124041821522342
1840,12.497705372155224,45.470651007344934,31.800902708124372,6.9512176514,-1.68030845460542
1849,7.923449458070697,33.836037974881215,-1.87973086627418,10.000007629399988,-0.8834536065437906
1850,5.89971659522323,53.72547378241663,1.6025,3.902442932200003,-2.203495674779631
1859,11.766182818567914,62.99110125328473,22.082012405237766,7.073165893600006,1.6147972790305944
1869,16.60455315710215,43.71218119011458,27.10810810810811,2.439025878999999,-2.047631133359191
1871,14.959303812223258,33.728435904691,-5.363292011019284,10.1219520569,0.8021763680068315
1875,2.8908736964470343,39.335179113940626,-7.383693045563549,2.8048782348000003,5.880575142695954
1877,1.5676310601688235,11.968299356851105,29.7627824019025,3.658538818300002,0.0
1878,0.21578251547999996,5.598911376227619,-5.401360544217687,1.585372924799998,4.634295775890545
1879,3.099275169803599,36.33245989414869,22.5,0.9756088256999931,0.6453121747581838
1886,2.750840212786915,43.06334188031691,24.211048158640228,1.7073211669999893,0.3635252950540831
1897,12.01990675008523,43.50627288410622,-7.55081001472754,2.6829261779999953,-2.4958596288434
1902,2.6371957320349626,28.60541448524148,27.954873646209386,0.8536529540999993,1.8959533186191704
1913,3.0858233906951007,44.74802665785854,24.890532544378697,0.0,3.888751390045341
1914,2.1511293201569757,29.6779425097258,-1.7516411378555798,2.1951217651999997,4.648720979392473
1920,6.5169835641569716,31.193736622172192,-9.20923520923521,12.317070007300003,0.4603356707081209
1928,7.675028840568307,23.384991238596356,-6.791184573002755,12.195121765099998,0.5211706800184239
1936,5.094046768633021,30.985993496860058,-6.362573099415204,4.146347045900001,-3.7298440440307576
1938,9.614480866556624,51.76939010619739,31.5,2.317077636700006,0.10400977586615602
1940,5.637668072164182,57.655027266252844,32.95170454545455,2.4390258788999972,0.886891518975257
1941,3.904281957950218,43.05166234090888,30.774549098196392,0.7317047118999938,-4.3541937245037365
1944,5.721182962348896,36.01223511133631,32.44563552833078,1.0975570678999986,0.5243670792811556
1946,11.458306364157705,68.31599521926529,24.655770782889427,7.9268302917,2.3563691824873594
1949,5.460279126060634,29.02459787995165,-8.297529169526424,9.390251159599998,0.7325632825085693
1951,5.329872592814293,29.280364550151937,-2.2753549695740367,4.390243530300012,-5.253408878431626
1954,5.780084169185391,41.74430171813899,4.879821958456973,9.1463432312,-1.5570707513189042
1956,11.607125653139953,60.15696770947835,27.01386263390044,14.2682952881,1.9815413985613273
1958,6.2776343241264385,43.583804013470285,29.384661117717002,4.756097793599999,1.752252430143054
1962,6.495094485608616,22.347448299328953,19.70796783625731,-20.609756469700002,1.8475481806444503
1963,6.552752231810433,39.10644757345417,28.35019841269841,4.634147644100011,3.5099755318606674
1969,12.509772264413426,32.500801218751434,25.69242053789731,6.463413238500003,1.0391875827333106
1970,3.5812309299339895,43.7048403365321,29.904761904761905,0.8536605835000017,-2.792335986047212
1972,3.7248935145630724,26.517828945040463,28.837209302325583,0.48780822749999686,0.0
1984,20.71354463223274,53.178082909544884,32.11827321111768,6.463417053200004,-0.43449830339491624
1996,7.388455569579919,43.59729803286772,3.1567299006323397,5.6097488403,0.5413851328373659
