,Unnamed: 0.1,Unnamed: 0,Trip,total_distance,timestamp,longitude_min,latitude_min,longitude_max,latitude_max,start_lat,end_lat,start_long,end_long,start_altitude,end_altitude,slope,delta_altitude
161,161,161,1558,1014.1711461563532,106200,-83.7634036111,42.2770658333,-83.7543322222,42.2789480556,42.2770658333,42.2784452778,-83.7634036111,-83.7543322222,265.181274414,251.886993408,-0.13109644662418365,-13.294281005999977
162,162,162,1561,9695.520602475348,460400,-83.7512911111,42.2566694444,-83.7269758333,42.2865997222,42.2865997222,42.277785,-83.7325716667,-83.748695,240.109786987,256.395965576,0.01679765557041557,16.286178588999974
163,163,163,1562,2760.261588369053,296800,-83.7500486111,42.2523186111,-83.72783,42.2641602778,42.2640433333,42.2523186111,-83.7500486111,-83.7278491667,270.770782471,251.923583984,-0.06828207127569504,-18.847198487000014
164,164,164,1567,13265.003059513823,534800,-83.7494316667,42.2578138889,-83.7009108333,42.2823811111,42.2814183333,42.2578138889,-83.7494316667,-83.7009108333,253.452041626,254.734664917,0.0009669227298639454,1.282623290999993
165,165,165,1568,1959.589326555236,313700,-83.7508061111,42.2802219444,-83.7356980556,42.28166,42.2811966667,42.2811916667,-83.7356980556,-83.7508061111,265.779846191,249.490432739,-0.08312954180332563,-16.28941345199999
166,166,166,1572,4127.921516103005,382200,-83.7509966667,42.2812569444,-83.73267,42.2865386111,42.2865386111,42.2812569444,-83.73267,-83.7509966667,240.155715942,248.483703613,0.02017481337014717,8.327987670999988
167,167,167,1573,9893.154556715352,768200,-83.7209877778,42.2447591667,-83.6767941667,42.3095411111,42.3095411111,42.24906,-83.6768527778,-83.7209877778,276.444976807,259.309326172,-0.01732074055945602,-17.13565063499999
168,168,168,1575,5729.445430029639,269800,-83.7502636111,42.2532297222,-83.7288491667,42.2641580556,42.2640769444,42.2541719444,-83.7502636111,-83.7288491667,271.131286621,251.790756226,-0.03375656653704672,-19.340530395000002
169,169,169,1578,3573.006604162134,233200,-83.7548616667,42.2757952778,-83.7496780556,42.2821105556,42.2757952778,42.2821105556,-83.7548616667,-83.7496783333,253.820495605,252.016235352,-0.0050496981475949745,-1.8042602529999954
170,170,170,1582,5559.60657792011,153800,-83.7570430556,42.2435466667,-83.7302452778,42.2770086111,42.2757919444,42.2442875,-83.7560108333,-83.7302452778,256.423522949,257.239349365,0.0014674175471762483,0.8158264159999931
171,171,171,1585,1619.5094902206845,239700,-83.7673994444,42.2423472222,-83.7569955556,42.2507675,42.2507675,42.2423472222,-83.7569955556,-83.7673994444,273.734130859,279.495300293,0.03557377046738862,5.76116943400001
172,172,172,1586,3031.127080746248,272200,-83.7391641667,42.2293502778,-83.7273361111,42.2448644444,42.2294272222,42.2448644444,-83.7391641667,-83.7273361111,254.085601807,251.618453979,-0.008139377134357905,-2.4671478279999803
173,173,173,1589,8473.877496126015,1951100,-83.7452536111,42.2564405556,-83.7251127778,42.2984705556,42.2567566667,42.2564405556,-83.7269783333,-83.7268963889,255.076004028,254.86340332,-0.00025088952272923714,-0.21260070799999653
174,174,174,1591,1532.1305606686535,140500,-83.7022322222,42.2444766667,-83.6945183333,42.2450144444,42.2445369444,42.2450144444,-83.7022322222,-83.6945183333,249.863739014,249.647094727,-0.0014140067088751847,-0.21664428700000826
175,175,175,1593,9582.673115099386,1004700,-83.7789341667,42.2290408333,-83.7275686111,42.2468527778,42.2447113889,42.2290408333,-83.72757,-83.7788152778,251.991424561,270.908752441,0.019741218879788972,18.917327879999988
176,176,176,1594,14307.916439044317,432300,-83.7786130556,42.2280177778,-83.727605,42.2462075,42.2280177778,42.2462075,-83.7786130556,-83.7280802778,272.292327881,251.611923218,-0.01445383494735632,-20.68040466300002
177,177,177,1595,2356.904858790266,227800,-83.7486591667,42.2644272222,-83.7335936111,42.2776727778,42.2644272222,42.2776727778,-83.7335936111,-83.7485913889,255.627151489,256.316314697,0.002924018060767389,0.6891632079999965
178,178,178,1596,2711.425950035611,278900,-83.7502522222,42.2534530556,-83.7286788889,42.2646136111,42.2645158333,42.2545986111,-83.7502522222,-83.7286788889,271.742126465,252.382873535,-0.07140060895028003,-19.359252930000025
179,179,179,1599,8073.92951993086,533300,-83.7498569444,42.2823716667,-83.7189269444,42.2874275,42.2874275,42.2824419444,-83.7189269444,-83.7498569444,244.790618896,250.734954834,0.007362384740145317,5.944335937999995
180,180,180,1600,9223.89567514407,170400,-83.7786583333,42.2281008333,-83.74613,42.2292119444,42.2281008333,42.2292119444,-83.7786583333,-83.74613,272.289031982,257.754608154,-0.015757378860298932,-14.534423828000001
181,181,181,1601,6599.285717513917,207000,-83.7472744444,42.238715,-83.7278569444,42.2825602778,42.2815586111,42.2445838889,-83.7472744444,-83.7278569444,255.449813843,252.351333618,-0.004695175658634999,-3.0984802249999746
182,182,182,1602,1586.40620204563,76800,-83.7480316667,42.2814016667,-83.7409961111,42.2816408333,42.2814486111,42.2814072222,-83.7409961111,-83.7480316667,265.867218018,255.205551147,-0.06720792974244867,-10.661666871000023
183,183,183,1604,12483.77284527245,702100,-83.8013836111,42.2586791667,-83.7091105556,42.2855016667,42.2586791667,42.28527,-83.7091105556,-83.8013836111,259.236724854,283.009399414,0.019042895091293432,23.772674559999984
184,184,184,1606,5745.553613511358,353000,-83.8020241667,42.2804905556,-83.7512827778,42.2849591667,42.2849469444,42.2814941667,-83.8020241667,-83.7512827778,282.854614258,246.851882935,-0.06266313151315654,-36.002731323000035
185,185,185,1607,3622.274087757355,401900,-83.74413,42.2444163889,-83.7197727778,42.2743688889,42.2743688889,42.2444163889,-83.74413,-83.7198033333,262.770965576,250.006469727,-0.03523911993951037,-12.764495848999985
186,186,186,1615,2519.71373326107,122600,-83.7673125,42.2424677778,-83.7606933333,42.2478541667,42.2478541667,42.2424677778,-83.7606933333,-83.7673125,277.601226807,279.066009521,0.005813291177371873,1.4647827140000231
187,187,187,1624,2970.8164770915905,287700,-83.7494036111,42.2434236111,-83.7276719444,42.2462333333,42.2462333333,42.2449958333,-83.7493572222,-83.7277647222,267.130767822,252.088684082,-0.05063347626952744,-15.04208374000001
188,188,188,1625,4740.820511360975,436600,-83.7511425,42.2817619444,-83.7190658333,42.2875480556,42.2875480556,42.2817619444,-83.7190658333,-83.7509669444,244.559280396,248.170501709,0.007617293993768328,3.6112213130000157
189,189,189,1629,4162.816320827917,314300,-83.7506775,42.2825813889,-83.7323208333,42.2863388889,42.2863388889,42.2828919444,-83.7323208333,-83.7506775,240.29510498,246.298904419,0.014422461190831163,6.003799439000005
190,190,190,1634,4911.758457188187,279000,-83.7485111111,42.2827380556,-83.7383844444,42.2904877778,42.2899463889,42.2827380556,-83.7383844444,-83.7485111111,238.241012573,253.270370483,0.03059887492454766,15.029357909999987
191,191,191,1635,2464.186599943566,456100,-83.7444775,42.2522666667,-83.7280877778,42.2743658333,42.2743658333,42.2522666667,-83.7444775,-83.7280877778,262.267120361,251.432922363,-0.04396705475058565,-10.834197998000036
192,192,192,1637,5568.458647602234,87100,-83.7536111111,42.2761925,-83.7533841667,42.2815852778,42.2815852778,42.2761925,-83.7535044444,-83.7535108333,243.268890381,251.238555908,0.014312171812373445,7.969665526999989
193,193,193,1638,6390.453744315943,487200,-83.7510577778,42.2800530556,-83.7192816667,42.2873033333,42.2873033333,42.2800530556,-83.7192816667,-83.7510577778,243.674743652,246.589492798,0.004561099361339302,2.9147491460000197
194,194,194,1641,9117.133524707788,986800,-83.7807433333,42.2533119444,-83.7284952778,42.29465,42.29465,42.2534411111,-83.7805225,-83.7284952778,288.5730896,251.869842529,-0.040257767853091035,-36.70324707099999
195,195,195,1644,3482.475005885918,932500,-83.7500816667,42.2294447222,-83.7260316667,42.2724713889,42.2299011111,42.2724713889,-83.7260316667,-83.7494025,249.080627441,252.697845459,0.010386922987705525,3.617218018000017
196,196,196,1648,13450.762724567903,963400,-83.7998744444,42.2424738889,-83.7363811111,42.3054055556,42.2432472222,42.3005683333,-83.7713358333,-83.7363811111,279.758239746,254.369308472,-0.018875492061102242,-25.388931274000015
197,197,197,1652,9752.640634362882,270400,-83.7325566667,42.2564716667,-83.7268277778,42.2634683333,42.2564716667,42.2566641667,-83.7268277778,-83.7270283333,255.123397827,254.790283203,-0.0003415635177006257,-0.3331146239999896
198,198,198,1656,11870.719013737462,1830500,-83.7443025,42.2466438889,-83.6775913889,42.309135,42.2495102778,42.309135,-83.7216202778,-83.6775913889,260.599151611,276.022033691,0.012992384942494271,15.422882079999965
199,199,199,1661,8382.925870896604,167500,-83.739135,42.2353436111,-83.7275494444,42.24659,42.2353436111,42.24659,-83.7390336111,-83.7279019444,259.05581665,251.815307617,-0.008637213122567499,-7.240509032999995
200,200,200,1674,2141.2645726794863,578900,-83.75135,42.2324183333,-83.7391608333,42.2725583333,42.2725583333,42.2324183333,-83.7497869444,-83.7392944444,252.695007324,255.577713013,0.01346264416890625,2.882705689000005
201,201,201,1675,12812.595869158342,1300800,-83.7211691667,42.2447341667,-83.6769663889,42.3090941667,42.3090941667,42.2492694444,-83.6774769444,-83.7211691667,275.932495117,259.820617676,-0.01257503970664146,-16.11187744099999
202,202,202,1682,14505.241496883837,3193200,-83.7468769444,42.243415,-83.6742363889,42.2758694444,42.2464772222,42.2758694444,-83.7249855556,-83.7468769444,250.027023315,258.782287598,0.006035932514298873,8.755264282999974
203,203,203,1695,14200.272666272682,2631200,-83.7797725,42.2571791667,-83.7252613889,42.2985236111,42.2738286111,42.2571791667,-83.7797725,-83.7273288889,292.973754883,255.010513306,-0.026734259358613264,-37.96324157700002
204,204,204,1707,5916.899649902465,430800,-83.7440291667,42.2778491667,-83.7185744444,42.2902302778,42.2778491667,42.2902302778,-83.7433741667,-83.7185744444,264.660980225,254.446075439,-0.017263973724233675,-10.214904786000005
205,205,205,1712,3713.660084679401,592000,-83.7509877778,42.2797008333,-83.7190602778,42.2873230556,42.2873230556,42.2797008333,-83.7190602778,-83.7509877778,244.404983521,246.617111206,0.005956732783883432,2.212127685000013
206,206,206,1716,14392.958560862198,155200,-83.7040516667,42.3026536111,-83.6775247222,42.3093183333,42.3093183333,42.3026536111,-83.6775247222,-83.7040516667,276.242126465,275.812133789,-0.0002987521115784914,-0.4299926760000403
207,207,207,1720,20508.686734334744,1710000,-83.7900975,42.2279658333,-83.7617161111,42.3075119444,42.2281613889,42.2443327778,-83.7791697222,-83.7654941667,272.754943848,276.281921387,0.0017197481422596853,3.526977539000029
208,208,208,1721,7126.941039740054,478900,-83.7509330556,42.2819091667,-83.7190702778,42.2876244444,42.2876244444,42.2819144444,-83.7190702778,-83.7509330556,244.785232544,248.026306152,0.0045476368123025974,3.2410736079999936
209,209,209,1722,4499.528047260773,184700,-83.7494952778,42.2436680556,-83.7252072222,42.2452416667,42.2436680556,42.2452416667,-83.7494952778,-83.7252072222,269.160766602,250.164901733,-0.04221783697027077,-18.99586486900003
210,210,210,1725,2858.091875320485,265200,-83.7513136111,42.2829202778,-83.7323116667,42.2867280556,42.2867280556,42.2829202778,-83.7323116667,-83.7513136111,239.952880859,243.453186035,0.012247009381554767,3.5003051759999835
211,211,211,1727,4054.934135106209,201300,-83.7498633333,42.2292991667,-83.7305925,42.2728069444,42.2728069444,42.244345,-83.7495844444,-83.7305925,251.32800293,258.563140869,0.017842828551714932,7.235137938999998
212,212,212,1728,4085.88892712352,136000,-83.7498069444,42.2716441667,-83.7394155556,42.2726908333,42.2720366667,42.2726908333,-83.7394155556,-83.7495147222,263.56628418,251.629745483,-0.029214180431928638,-11.936538697000032
213,213,213,1735,9882.441949570486,526600,-83.7439719444,42.2607458333,-83.7299483333,42.2909511111,42.2611916667,42.2909511111,-83.7370066667,-83.7390461111,253.27180481,244.799804688,-0.008572783203158326,-8.472000121999997
214,214,214,1737,6533.638115830943,682400,-83.7441647222,42.2778425,-83.7050977778,42.2956530556,42.2778425,42.2953313889,-83.7441647222,-83.7050977778,264.167816162,259.175720215,-0.007640608977208988,-4.992095946999996
215,215,215,1738,1424.687662025715,188300,-83.7374291667,42.2532855556,-83.7285916667,42.2614252778,42.2614252778,42.2533141667,-83.7374291667,-83.7285916667,253.401733398,252.012573242,-0.009750634145281536,-1.3891601560000026
216,216,216,1739,1607.8242418932982,274500,-83.7392866667,42.2298530556,-83.7277258333,42.2446644444,42.2446644444,42.2298530556,-83.7277258333,-83.7392741667,252.276306152,254.082580566,0.011234284860107005,1.8062744140000007
217,217,217,1740,1505.2288310245626,184100,-83.7391219444,42.2353,-83.7275069444,42.2455777778,42.2353,42.2455777778,-83.7390230556,-83.7277586111,258.858062744,251.448364258,-0.04922698869574143,-7.409698485999996
218,218,218,1751,8324.684513164284,202500,-83.7784991667,42.2282302778,-83.7451705556,42.2293402778,42.2293402778,42.2282313889,-83.7451705556,-83.7784991667,257.911987305,272.00491333,0.016929105478391313,14.092926024999997
219,219,219,1752,9160.867983076832,426200,-83.7785969444,42.22816,-83.7276225,42.2466436111,42.22816,42.2466436111,-83.7785969444,-83.7279425,272.169128418,251.855209351,-0.02217472083222716,-20.313919067
220,220,220,1756,3547.841486593396,388600,-83.7481763889,42.2757569444,-83.7420211111,42.2780794444,42.277875,42.2761616667,-83.7481763889,-83.7473644444,257.111480713,257.968292236,0.002415022066864604,0.856811523000033
221,221,221,1761,5310.744661098489,850800,-83.7459966667,42.2775869444,-83.7050511111,42.2956616667,42.2775916667,42.2954058333,-83.7459966667,-83.7050511111,261.053131104,259.016723633,-0.003834504858852672,-2.0364074709999613
222,222,222,1763,12945.166904923286,508900,-83.7508605556,42.2827997222,-83.6930922222,42.3051083333,42.3051083333,42.2827997222,-83.6930922222,-83.7508605556,276.412109375,245.01361084,-0.024255068417013654,-31.398498534999987
223,223,223,1765,7171.5440432214655,500600,-83.7674022222,42.2423652778,-83.7494038889,42.2728169444,42.2728169444,42.2423652778,-83.7494055556,-83.7674022222,251.436080933,279.455291748,0.03907028179721192,28.01921081499998
224,224,224,1766,2924.725382187075,487100,-83.7501902778,42.2522261111,-83.7280463889,42.2727247222,42.2727247222,42.2522261111,-83.749535,-83.7280463889,251.509033203,251.664291382,0.0005308470332440023,0.15525817899998628
225,225,225,1769,7207.093928830773,409700,-83.7326527778,42.2864977778,-83.7050625,42.2956938889,42.2864977778,42.295525,-83.7326527778,-83.7050625,240.181838989,258.916137695,0.02599433583804471,18.734298705999976
226,226,226,1771,5380.544167711122,705800,-83.7508769444,42.2817,-83.71847,42.2902855556,42.2902855556,42.2817,-83.7185211111,-83.7508769444,254.427780151,248.6459198,-0.010745871623844183,-5.781860351000006
227,227,227,1778,4728.925812434845,393900,-83.7508655556,42.2808794444,-83.71898,42.2874927778,42.2874927778,42.2808794444,-83.71898,-83.7508655556,244.616714478,249.356445312,0.010022853820726112,4.7397308339999995
228,228,228,1779,6150.339927004728,357800,-83.8012052778,42.2852736111,-83.7916755556,42.3143233333,42.3021644444,42.2852736111,-83.7916755556,-83.8012052778,287.174987793,283.065765381,-0.006681294656787171,-4.109222412000008
229,229,229,1781,1729.208782212653,522400,-83.7442566667,42.2777513889,-83.741845,42.2800791667,42.2782186111,42.2777680556,-83.7441552778,-83.7442566667,263.879058838,263.786376953,-0.0005359785705837209,-0.09268188499999042
230,230,230,1782,9440.111627674574,240400,-83.7497247222,42.2642866667,-83.7332908333,42.2780213889,42.2642866667,42.2780213889,-83.7332908333,-83.7497247222,255.756484985,253.137115479,-0.0027747231284372268,-2.619369505999998
231,231,231,1784,4527.27667489836,430500,-83.7496625,42.2607597222,-83.7296961111,42.2781138889,42.2607597222,42.27809,-83.7296961111,-83.7496625,255.038452148,253.795944214,-0.0027444931468038735,-1.2425079340000025
232,232,232,1788,4008.12883746203,93700,-83.7393925,42.2393475,-83.7291377778,42.2444091667,42.2444091667,42.2393475,-83.7291377778,-83.7393111111,253.418640137,259.323455811,0.01473211645936347,5.904815673999963
233,233,233,1790,3528.325282202853,354600,-83.7390641667,42.2292936111,-83.7269791667,42.2519141667,42.2292936111,42.2519141667,-83.7387536111,-83.7280416667,253.691757202,251.049591064,-0.0074884447081689145,-2.6421661379999932
234,234,234,1793,18590.89073071761,2192200,-83.7785986111,42.2279794444,-83.7191461111,42.2872072222,42.2872072222,42.2442969444,-83.7191461111,-83.7302566667,244.084960938,257.307067871,0.007112144581214474,13.22210693300002
235,235,235,1795,12467.94423554228,1543700,-83.7787694444,42.2203677778,-83.7296908333,42.2443108333,42.2442125,42.2442036111,-83.7298638889,-83.7296908333,255.737045288,255.233123779,-0.000404173695271309,-0.50392150899998
236,236,236,1798,13037.675954484905,1076500,-83.7765552778,42.2569475,-83.7271108333,42.2817283333,42.2569475,42.2742072222,-83.7271108333,-83.7765552778,254.912124634,285.166259766,0.023205222076461522,30.254135131999988
237,237,237,1799,2769.790753986486,353900,-83.7614308333,42.2469041667,-83.7494136111,42.2726205556,42.2469041667,42.2726205556,-83.7614308333,-83.7494136111,280.344116211,251.921203613,-0.10262294793519572,-28.42291259800004
238,238,238,1804,5823.225096423816,162500,-83.7802077778,42.2741755556,-83.7767338889,42.2803080556,42.2741755556,42.2803080556,-83.7767338889,-83.7799936111,285.348937988,287.913238525,0.004403574897358174,2.5643005370000083
239,239,239,1808,8230.23837013495,1320600,-83.7689702778,42.2398791667,-83.7492169444,42.2728544444,42.2727272222,42.2728544444,-83.7498544444,-83.7496347222,252.115859985,251.288879395,-0.0010048075851309434,-0.8269805899999767
240,240,240,1814,12406.787055305267,575800,-83.7775591667,42.2424125,-83.72761,42.2782261111,42.2782258333,42.2424125,-83.7580858333,-83.7672844444,259.10333252,279.255371094,0.01624277507745202,20.152038574000017
241,241,241,1816,2446.3182185323367,195500,-83.7799341667,42.2735983333,-83.7586069444,42.2782061111,42.2782061111,42.2735983333,-83.7586069444,-83.7799341667,258.614746094,293.686676025,0.14338091642774076,35.071929931
242,242,242,1817,2352.257322523244,133400,-83.7765111111,42.2740788889,-83.7590280556,42.2781725,42.2740788889,42.2781080556,-83.7765111111,-83.7590744444,285.03994751,260.257659912,-0.10536119012559775,-24.782287597999982
243,243,243,1824,3418.520942868208,312700,-83.7505025,42.2829472222,-83.7323508333,42.2865191667,42.2865191667,42.2833077778,-83.7323508333,-83.7505025,240.025650024,244.408340454,0.012820439321622735,4.382690430000025
244,244,244,1831,10854.918627744848,947800,-83.7557966667,42.2433130556,-83.7323902778,42.2867911111,42.2867911111,42.2777680556,-83.7323902778,-83.7434958333,239.525314331,264.554199219,0.023057705248885146,25.028884887999993
245,245,245,1832,2269.6761516463407,546500,-83.7407177778,42.2442344444,-83.7252044444,42.2732183333,42.2732183333,42.2449466667,-83.7405580556,-83.7252044444,265.855010986,250.297134399,-0.06854829088051759,-15.557876587000038
246,246,246,1835,6475.785937537206,664900,-83.7406111111,42.2813397222,-83.7049708333,42.2956527778,42.2814447222,42.2954391667,-83.7406111111,-83.7049708333,266.499481201,258.962188721,-0.011639201261627407,-7.537292479999962
247,247,247,1838,5229.020148212562,344600,-83.7511791667,42.2781483333,-83.7357233333,42.2834244444,42.2833125,42.2781483333,-83.7357233333,-83.7510933333,256.749542236,246.674926758,-0.019266772533554282,-10.074615478000027
248,248,248,1840,12497.705372155224,1191300,-83.7201677778,42.2390027778,-83.6768552778,42.3069344444,42.3069344444,42.2390027778,-83.6769036111,-83.7201677778,269.32824707,251.070617676,-0.014608800842045432,-18.257629393999963
249,249,249,1849,7923.449458070697,636500,-83.7496308333,42.257675,-83.7003627778,42.2725222222,42.257675,42.2725222222,-83.7003627778,-83.7494841667,252.865371704,252.40246582,-0.000584222676297236,-0.4629058840000084
250,250,250,1850,5899.716595223231,182000,-83.8011719444,42.2728402778,-83.7862458333,42.2853408333,42.2728402778,42.2853408333,-83.7862458333,-83.8011719444,296.591644287,283.298858643,-0.02253128463105674,-13.292785643999991
251,251,251,1859,11766.182818567915,788100,-83.7150352778,42.2445497222,-83.6758333333,42.3091036111,42.2445497222,42.3071686111,-83.7150352778,-83.6770311111,251.107849121,269.857757568,0.015935441886893224,18.749908447000024
252,252,252,1869,16604.55315710215,516100,-83.7766802778,42.2534008333,-83.7284402778,42.2740916667,42.2740916667,42.2534261111,-83.7766802778,-83.7284402778,285.261108398,251.889831543,-0.02009770689729499,-33.37127685499996
253,253,253,1871,14959.303812223256,736400,-83.7514783333,42.2565869444,-83.6961055556,42.2740641667,42.2565869444,42.2740361111,-83.6961055556,-83.7514783333,242.96270752,250.914169312,0.005315396368100677,7.9514617920000035
254,254,254,1875,2890.8736964470345,189600,-83.7191866667,42.2873063889,-83.7051338889,42.295555,42.2873063889,42.2952819444,-83.7191866667,-83.7051338889,243.962417603,259.175018311,0.05262357660942652,15.212600707999968
255,255,255,1877,1567.6310601688235,1082000,-83.7255236111,42.2385041667,-83.7220691667,42.2420327778,42.2420327778,42.2420147222,-83.7251186111,-83.7249513889,250.740600586,251.291915894,0.003516869218162732,0.5513153079999995
256,256,256,1878,215.78251548,139300,-83.7046263889,42.3023538889,-83.7042947222,42.3029933333,42.3028766667,42.3023538889,-83.7042947222,-83.7044011111,275.92678833,276.354980469,0.019843729279938594,0.4281921389999752
257,257,257,1879,3099.275169803599,88400,-83.7277597222,42.2420758333,-83.7246861111,42.2488083333,42.2420758333,42.2488083333,-83.7252486111,-83.7277597222,250.72618103,250.476348877,-0.0008060986525037405,-0.24983215299999983
258,258,258,1886,2750.840212786915,356300,-83.7503786111,42.2526716667,-83.7283608333,42.27398,42.27398,42.2526716667,-83.7492586111,-83.7283608333,249.449401855,252.00567627,0.009292708121850552,2.5562744150000185
259,259,259,1897,12019.90675008523,373500,-83.7989205556,42.2725383333,-83.7587716667,42.2780655556,42.2729144444,42.2780075,-83.7989205556,-83.7587716667,297.006958008,259.796051025,-0.030957881844797232,-37.21090698300003
260,260,260,1902,2637.1957320349625,193900,-83.7407291667,42.2646316667,-83.7337127778,42.2717194444,42.2646316667,42.2717194444,-83.7337127778,-83.7407291667,255.704421997,257.470336914,0.0066961859958181965,1.765914916999975
261,261,261,1913,3085.823390695101,306500,-83.7766294444,42.2638680556,-83.7502275,42.2739577778,42.2641927778,42.2739577778,-83.7502275,-83.7766294444,271.391296387,285.037353516,0.04422220208991225,13.646057128999985
262,262,262,1914,2151.129320156976,205600,-83.7440013889,42.2774769444,-83.7330286111,42.2816986111,42.2807983333,42.2787047222,-83.7439741667,-83.7368433333,262.388885498,268.697296143,0.029326167017268933,6.308410645000038
263,263,263,1920,6516.983564156972,713900,-83.7486777778,42.2777794444,-83.7050077778,42.2957541667,42.2780747222,42.2954894444,-83.7486777778,-83.7050077778,256.420257568,258.836151123,0.0037070735213880902,2.4158935549999683
264,264,264,1928,7675.028840568307,959800,-83.74733,42.2776783333,-83.7054094444,42.2956847222,42.2777538889,42.29546,-83.74733,-83.7054094444,258.531677246,260.091918945,0.002032880610157722,1.5602416989999597
265,265,265,1936,5094.046768633021,172100,-83.7508819444,42.28282,-83.7357844444,42.2836133333,42.2831944444,42.2836122222,-83.7357844444,-83.7508819444,257.014038086,240.75352478,-0.031920782997239584,-16.260513306000036
266,266,266,1938,9614.480866556623,103700,-83.680985,42.2455894444,-83.6749197222,42.2535297222,42.2455894444,42.2527933333,-83.6803169444,-83.6749197222,254.499588013,254.290481567,-0.0002174911458577163,-0.20910644599999273
267,267,267,1940,5637.6680721641815,165800,-83.7247011111,42.2440066667,-83.7004316667,42.2494225,42.2494225,42.2453619444,-83.7005994444,-83.7247011111,244.957015991,249.645614624,0.0083165596030529,4.688598632999998
268,268,268,1941,3904.281957950218,260700,-83.7276263889,42.2568130556,-83.6960511111,42.2611186111,42.2608091667,42.2568130556,-83.7276263889,-83.6960511111,257.726806641,242.975585938,-0.03778243003252021,-14.751220703000001
269,269,269,1944,5721.182962348897,330600,-83.7471466667,42.2549441667,-83.7257,42.2760569444,42.2549441667,42.2760569444,-83.7257,-83.7471466667,255.848876953,258.397155762,0.004454112162726144,2.54827880900001
270,270,270,1946,11458.306364157705,576300,-83.7024227778,42.2449630556,-83.6757580556,42.3090088889,42.2449630556,42.3090088889,-83.7024227778,-83.6781288889,250.098724365,275.62802124,0.02228022137682457,25.529296875
271,271,271,1949,5460.279126060634,792900,-83.7474575,42.2777080556,-83.7050661111,42.295705,42.2777861111,42.2954116667,-83.7474575,-83.7050661111,258.174438477,259.056732178,0.0016158399454472448,0.8822937009999805
272,272,272,1951,5329.872592814293,583100,-83.7510258333,42.2826677778,-83.7205902778,42.2990977778,42.2978194444,42.2826677778,-83.7205902778,-83.7510258333,272.324157715,245.223419189,-0.050847536020402,-27.100738526000015
273,273,273,1954,5780.08416918539,113900,-83.7505416667,42.2448041667,-83.7147633333,42.2725836111,42.2641833333,42.2493063889,-83.750265,-83.72127,271.411315918,260.12487793,-0.019526462200617645,-11.286437987999989
274,274,274,1956,11607.125653139952,922700,-83.7368333333,42.2531955556,-83.6756397222,42.309155,42.2612411111,42.309155,-83.7368333333,-83.6775719444,253.153167725,276.122039795,0.019788634781991114,22.968872069999975
275,275,275,1958,6277.634324126439,394400,-83.7255627778,42.2482719444,-83.6918336111,42.2604327778,42.2560830556,42.2482719444,-83.6918336111,-83.7239344444,247.558700562,253.054992676,0.008755359004431697,5.496292113999999
276,276,276,1962,6495.094485608616,1023500,-83.7437141667,42.2732536111,-83.7210425,42.2995813889,42.284815,42.2745783333,-83.7437141667,-83.7430852778,254.197250366,262.954833984,0.013483393656747823,8.757583618000012
